time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1400000000000015,-1.3183440847359567,0.8506413319641343,14.774337468567095,0.11266227856445976,0.18941307281576325,0.0,-2.005999757362469,1.2461870792521164,4.08967729170644,0.007579529136005661,0.06457879118165602,0.0,451.3424820547636,450.0367786724663,452.6025211829174,450.45734247290073
2.1600000000000015,-1.3589043288732112,0.8758167981853635,14.856418162094258,0.11308843287624892,0.19070766832265562,0.0,-2.0500246563629867,1.271359542870815,4.118392061009686,0.004265536202584524,0.06423124646459005,0.0,456.5313508105947,456.4510827224217,456.8335489033209,456.03991577516564
2.1800000000000015,-1.4002770420711235,0.9014547876092494,14.938705511532,0.11321138246314799,0.19207388160842243,0.0,-2.0872466634282265,1.2924393995177739,4.110342882764519,0.0054925465994034445,0.06242472099867641,0.0,421.06990918539424,420.6040150755356,421.3266880032626,421.6447813741692
2.2000000000000015,-1.4424506983151113,0.9275455088901366,15.021105031383737,0.11332587591300225,0.19716102728996976,0.0,-2.1301189609705697,1.3166327285709551,4.1296091024093275,0.0059234766571050175,0.07481609099811427,0.0,446.62401655614525,449.6488161798018,447.90787673364116,448.01291809174546
2.2200000000000015,-1.4854944514658257,0.9541207609816341,15.103894930547495,0.11478806594369484,0.19938045796312664,0.0,-2.1742563541008653,1.3408924805787887,4.149380813966641,0.01325483532395583,0.08019422767616326,0.0,448.0556623608589,449.36993391804685,448.4830309003236,450.26598856893503
2.2400000000000015,-1.529431766435107,0.9811873426252122,15.187106769153061,0.1166826381847903,0.201246172747239,0.0,-2.219475142827242,1.365765683779025,4.171803046589925,0.02132818787321617,0.07695799387379731,0.0,452.86260963583936,452.08596558504183,450.5031765051112,452.4574177524236
2.2600000000000016,-1.5742874284429595,1.0087607468803734,15.27081202064709,0.1187585773429305,0.20434495402285346,0.0,-2.266091057958022,1.3915747417370905,4.198722102812873,0.029450688475064844,0.06905958543123471,0.0,457.27804382656535,455.3908936879245,455.9955734616341,457.93820840782035
2.2800000000000016,-1.6200694983039994,1.0368471551964527,15.354990573233204,0.1193482988350576,0.2082955996151563,0.0,-2.312115928145964,1.4170660898708451,4.219133155798375,0.029618940978906248,0.07919754160332003,0.0,450.18266237653734,452.64073154809506,450.7328934869773,450.77393731816784
2.3000000000000016,-1.6667851975631682,1.065446681783941,15.439595365826754,0.1223382227916252,0.21044281251361419,0.0,-2.3594539977709137,1.4428865688779868,4.241346103556624,0.039411887699867226,0.08394417016005855,0.0,453.03328666943236,454.1818314928842,451.8171727166363,454.1801267448113
2.3200000000000016,-1.714511225671612,1.0946023417685622,15.524914278779582,0.1237614417346613,0.21355018222031674,0.0,-2.413148813073461,1.4726794295841406,4.290545191726083,0.04445165431763372,0.07638510592299401,0.0,479.2756979057637,477.5540770314992,478.261334430377,479.4122884004104
